Fecha,Orden ID,Cliente ID,Nombre del Cliente,Ciudad Cliente,Vendedor ID,Ciudad Vendedor,Producto ID,Categoria Producto,Peso Producto g,Volumen Producto cm3,Fotos Producto,Precio Unitario,Cantidad,Subtotal Orden,Costo Flete,Total Orden,Total Pago Orden,Tiempo Entrega Estimado (Dias),Estado Orden,Calificacion,Tiempo de Reposicion,ClasificacionABC
2018-06-07,564056ed2b1aba6010b16c2dc89735b6,56d47d8dcdfe6ce00898e16b2df1476d,bb7d7c6524f7188d3e68a33b68e758e8,PE,966cb4760537b1404caedd472cc610a5,diadema,57c9362442482cd2451f2eabf468e532,relogios_presentes,283.0,5054.0,2.0,869.0,1,869.0,44.13,913.13,913.13,52.556805555708706,delivered,1.0,89,C
2018-02-09,5642f00882c2ab59e001778dc483135f,6d3daf88dad3c59f48f9ec367fc43a78,7d23ca9b9d5f41298ec3ccbb2ff637d8,GO,391fc6631aebcf3004804e51b40bcf1e,ibitinga,5c973b4202aac5c372a483e712306f4f,cama_mesa_banho,350.0,4275.0,2.0,49.95,1,49.95,15.1,65.05,65.05,25.096018518321216,delivered,1.0,24,C
2018-07-26,56474ed1d027aa1916357d337c62ec41,ecbf9f24157e7fe4361b3782010b78ac,15118cf840653847844c94b586de0c56,PR,54a1852d1b8f10312c55e906355666ee,santa barbara d'oeste,55b71bf300a2765a382eaec566df531f,esporte_lazer,3400.0,23100.0,5.0,79.99,1,79.99,19.75,99.74,99.74,24.324201388750225,delivered,5.0,3,C
2017-07-25,56a5173d04a558bb3ad9f8b2c5901c60,51241d67d8ed9e157c6caaffa73cb6da,cac35b55118efc3db44fe424861ad189,SP,cab85505710c7cb9b720bceb52b01cee,sao paulo,59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,150.0,880.0,4.0,49.9,1,49.9,11.85,61.75,61.75,29.1780439815484,delivered,5.0,88,C
2018-04-19,56a879c57a3b6118c13d30799d1ae6a2,e91dcb655cec02c3277a5c66bac74e04,33a8e758256b78d3cfffc86c2245c8e4,SP,659e8466eb3ff1b0e8740d74fb7bbedd,eunapolis,599f8ba174ccb73cbb51452117fe3cb0,beleza_saude,517.0,3135.0,1.0,75.0,1,75.0,19.95,94.95,94.95,32.04124999977648,delivered,3.0,75,C
2018-02-20,56af0400ccac703cca01cd9846d29c58,89d08063d07129349239d9584c768a9c,6654462d0d3266165aaa7028d4d35005,RJ,c3867b4666c7d76867627c2f7fb22e21,guara,54a3b009ede4097eff76990e0fa8553c,esporte_lazer,1300.0,31713.0,1.0,159.9,1,159.9,18.37,178.27,178.27,26.26574074057862,delivered,1.0,3,C
2017-10-07,56b3437c01d796a7b06aa2b4fefa1008,6733534023e802dfc498a9978c65f359,b2874303b91c4bc2f2d73deefab5b4b8,SE,b2a6d334e2833acea353624840e25a0e,sao paulo,63d6e7ab30f482382c9dfbbccae7da54,eletroportateis,625.0,6384.0,6.0,68.7,1,68.7,22.8,91.5,91.5,45.52825231477618,delivered,5.0,51,C
2018-06-01,56ba89857b4e6eb192108f310a81163b,4e69a1799278deb1af1d206568b92f76,7599dea7f7520c8c37351721ad6870de,PR,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,579447868ed3bc1c03b199dd2f0dcd07,moveis_escritorio,8200.0,45968.0,1.0,139.99,1,139.99,57.24,197.23000000000002,197.23,47.04915509279817,delivered,5.0,53,C
2017-11-20,56c31c03a2fc4a10abafed9320733788,8c847a3d8d8f7b7fde182ad0f4857b83,9a1ab866d950aa4cb024750c183b5d15,SP,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,109.9,1,109.9,14.37,124.27000000000001,124.27,10.5222800928168,delivered,5.0,49,C
2017-07-23,56ccc1571462d48192dc45fba66fb7d5,7d6a7b972385ef00c9b4bcaa9ce6e2b9,2e99a768d2ba4e4a4048baed647f9399,SP,1336efc61c316ddf92c899eb817f7cae,assis,619215fa0c29f244c5aa21084cf8d957,pet_shop,825.0,4704.0,1.0,38.0,1,38.0,12.69,50.69,50.69,18.117083333432674,delivered,5.0,15,C
2018-01-23,56de1b48f06188bcdf68b7cfdc0da360,73ae5f4fc1b484a3d561f84cb5afe282,4d2ecc0f7c087c8691cc36996964d417,SP,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,29.5,1,29.5,13.08,42.58,42.58,14.606805555522442,delivered,3.0,52,C
2018-01-28,56f1dce758e68c71032960e398462d6f,475fca6e147c656cf97e55f7fc807681,c59b1d2c510f480565966822a6a45004,SC,4d6d651bd7684af3fffabd5f08d12e5a,jau,5c4b890d36a7d4de0149263ad0fadccb,esporte_lazer,250.0,2420.0,1.0,79.0,1,79.0,15.3,94.3,94.3,31.114976851735264,delivered,4.0,3,C
2017-10-17,570b8c11496979f54bf5bb027e86fcd2,dfeeff17eede15ddd241f1b3071a541c,86c4249a58f7e18215e3bce9c836e28a,ES,128639473a139ac0f3e5f5ade55873a5,maringa,62ad9a8972411e333e16347051a98e2a,eletronicos,113.0,1920.0,2.0,28.9,1,28.9,25.63,54.53,54.53,23.620740740559995,delivered,5.0,38,C
2017-10-27,5711d8a02451fd508dc8911ee1fb4ac9,1181d20ba074543832905275fd087e73,2fc9a64ae672512016acd52bb0d59c61,SP,5ab05b6d86d417796c69ffd6774ec832,assis,59bcfc096cb9fa35b5c5294582c78486,beleza_saude,3500.0,15750.0,1.0,199.0,1,199.0,18.1,217.1,217.1,25.30261574080214,delivered,5.0,75,C
2018-05-21,5739eb8dc1389c46e5ff8fc605a6ba44,ef6ea276070642bfc9f21c5cd9cbdb43,daeca6f6c8b848cc99fd2b469f56c284,RJ,537eb890efff034a88679788b647c564,rio de janeiro,5bf681c3d83a332fbb49765e3e572145,utilidades_domesticas,100.0,2240.0,6.0,20.9,1,20.9,7.55,28.45,28.45,22.17767361132428,delivered,4.0,83,C
2018-05-18,57426323a177f099d4842f4ac12619e5,0e0d9a5fb1c1611ad0c226eb668c4b2a,492250d50b1609a71bccb3b92be76341,SP,2199e7fe213c16213bf5d6a7eadc9a5d,registro,5727b4e9463bfa0b43bf97397c4b7c44,moveis_decoracao,2450.0,7632.0,1.0,76.0,1,76.0,14.62,90.62,90.62,18.68957175919786,delivered,5.0,72,C
2017-03-23,575a549c5e6d74c77f8c59a2622bb590,6f2659a2ab05b46e5ef6c3d77b88cb8b,3c59781283d345efa9ace989c0c2c375,SP,cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,63de2743d05ab59d85caa49e49459ac1,beleza_saude,178.0,3366.0,1.0,15.75,1,15.75,10.96,26.71,26.71,19.180763889104128,delivered,3.0,75,C
2017-08-14,5762393dbc8a827e3c4e95b9f2252329,44acf7fe39d22e91aef0b95baacd7996,af6fdf71fbd64dc80fc64ad57a594523,RJ,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,568ba441f7f464dc73d23a91cf8ca671,cama_mesa_banho,2200.0,16200.0,1.0,143.54,1,143.54,21.49,165.03,165.03,21.5639004628174,delivered,5.0,24,C
2018-02-18,57638520434d4c12b81d532ad9bf2f1f,2a1a08facf3d9c72a81525e7c0a84d23,dceb4917f47969515db757f78b8851eb,MG,2528513dd95219a6013d4d05176e391a,osasco,635041fb8431d6de8a42741bab6caa9f,cama_mesa_banho,1500.0,7500.0,2.0,59.0,1,59.0,32.29,91.28999999999999,181.42,23.42666666675359,delivered,1.0,24,C
2018-03-09,576668497bf1dc1ca572fcf231234444,5892707a70dea204bd5b404dbc02993d,636f46c7cd2523248e04373aaaf15637,BA,1fdc574883ef3b33ad41562d93f3a74a,limeira,56c6b095186f42a6a50e222f1e2b7577,automotivo,50.0,880.0,3.0,160.0,1,160.0,22.83,182.82999999999998,182.83,25.068854166660458,delivered,4.0,49,C
2018-03-02,576f9e432d8d303ce2ffc75736352fe1,11c0288032377c71a6dfb9eb2aa4186e,41a72c392ea30409d891c7fef45aef04,MG,25c5c91f63607446a97b143d2d535d31,itauna,62d41a80c366aa2d8644e3270adf8440,informatica_acessorios,1225.0,13545.0,1.0,275.0,1,275.0,17.65,292.65,292.65,11.325543981511146,delivered,3.0,2,C
2018-01-21,578934b271d46bf8278509302d38b8fe,97803aed8804b136e5352bc762528e99,a4435fb7411c6506faf957313739d4bb,MG,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,29.5,1,29.5,19.84,49.34,49.34,23.102928240783513,delivered,5.0,52,C
2017-11-20,57a82f32fdb1ce036662861d8dbb6a6b,58583807f8901eeed0810e81d58428fa,63fcbecaac621e776121f5ba274f650e,SP,dc8798cbf453b7e0f98745e396cc5616,sao paulo,5f0e89246f7a6648983bdac37e5a16e2,fashion_roupa_masculina,400.0,18375.0,2.0,49.0,1,49.0,7.78,56.78,56.78,10.09954861132428,canceled,1.0,18,C
2017-12-28,57b25dbf1f14d444551d5e3c67eb33e1,342edd62bf443f87606934280617cbc8,4a9fcac7f4a4275e6afdf313e73f96cb,SP,4830e40640734fc1c52cd21127c341d4,sao paulo,633a2a64a6478966e0b6805ea708de58,utilidades_domesticas,550.0,5625.0,3.0,39.0,1,39.0,7.78,46.78,140.34,19.298715277574956,delivered,5.0,83,C
2017-08-15,57b4c69cb74d5d045bb362aaf7d581b3,fc123cbe955921c43c155ea23b0214a3,068a41902767c548e7ad3d372c5833c8,SP,0432ead42b6c8a0bdf68154add917fdf,maua,594bbf3064869810a9f56dac8c05acfb,brinquedos,200.0,2448.0,1.0,39.9,1,39.9,7.78,47.68,47.68,12.2772222221829,delivered,5.0,76,C
2018-03-16,57c39a946fb5e8e626649f02732b7cd5,7aef7971cc6a797730406e9415041abd,2f32f5ddea6f1e9440116370bb93b772,MG,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,35.0,1,35.0,21.43,56.43,56.43,18.588553240522742,delivered,4.0,52,C
2018-07-15,57c81c283a192e74b48c36108ad73101,8873f5a110faa2254cef34b78aad69b7,79ff58a73cc21554bbcd50900bd5f3dd,MG,d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,5ab535a49436f1b34f5b83ca7375c4ef,eletronicos,1400.0,2100.0,5.0,27.97,1,27.97,18.0,45.97,45.97,16.232430555392057,delivered,5.0,38,C
2017-10-22,57da72fe3874a5e5770131fc98e0b309,e3bbd34655b1092f73e7575705d5c465,2071bdca99d4e7a4d9bed7cd894562ef,SC,aafe36600ce604f205b86b5084d3d767,sao jose,57e089e3103f5cda6a4ce23b77399bdb,bebes,650.0,2240.0,4.0,59.9,1,59.9,13.57,73.47,73.47,17.284317129757255,delivered,5.0,21,C
2018-04-03,57dc71776356b30418cf133f68678b44,58d11cdb235f26b32a45a4615ff1950e,9005fcc94dfc5549a00761abe430be1e,GO,955fee9216a65b617aa5c0531780ce60,sao paulo,583f158587cdecda3e8bdea694021e39,esporte_lazer,800.0,8736.0,7.0,45.0,1,45.0,16.32,61.32,122.64,19.969247685279697,delivered,5.0,3,C
2018-04-17,57e34f23ea6f7d6197a2792928bfbb04,dacccfaf7a067af7d60894dc5cf1bbdf,0b61db16f7442906464f968d0a1d34f8,SP,c003204e1ab016dfa150abc119207b24,cajamar,629e019a6f298a83aeecc7877964f935,automotivo,1750.0,27000.0,5.0,109.9,1,109.9,18.85,128.75,128.75,20.168252314906567,delivered,5.0,49,C
2017-04-30,57e89dc6246f64c869d73f264a6e505b,c61835842a958b8362ddbc1051a0c0e6,b28a2a196e0b078fa4b86885041b4ca6,SP,cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,63de2743d05ab59d85caa49e49459ac1,beleza_saude,178.0,3366.0,1.0,15.75,1,15.75,10.96,26.71,26.71,23.315173611044884,delivered,4.0,75,C
2017-06-21,57ee82f12deff0a89b3429c8fc1b4bb0,7d3206e9295c66978d6fa00bb9e85736,0d647b9c98fdd09b7a1a277e0277924c,MG,96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,6085250f7b172d15b2fd69b85ca4808e,informatica_acessorios,200.0,2592.0,1.0,339.0,1,339.0,44.72,383.72,383.72,21.42996527766809,delivered,5.0,2,C
2017-10-27,57eede1060c3e289d5be82560b4874b7,1969139e7199fb5279310e0cb26c66c6,57b5d9f9fa4f1ff41befbfbf0fcbc3ca,MG,522620dcb18a6b31cd7bdf73665113a9,cascavel,586328f570ac0b651d452f1227db4d1c,relogios_presentes,119.0,2210.0,1.0,79.0,1,79.0,16.99,95.99,95.99000000000001,27.51870370376855,delivered,5.0,89,C
2017-08-13,57fac99131db488c097fd2b5a75255dd,77188a1f345ff96d99ab8fc8bdee03bc,1d8f1ca82cf6c04de2391eb61b9ae364,MG,376a891762bbdecbc02b4b6adec3fdda,goiania,622bad99b4296aade0783ebecdd3fa15,esporte_lazer,400.0,4050.0,1.0,98.99,1,98.99,17.13,116.11999999999999,116.12,25.12136574089527,delivered,5.0,3,C
2017-11-13,57fd77e042eae6cf98abda1a628ad614,dc1e66d59f0c7e2e1ba00900623876e9,1afe8fac015d11cfaef0c0896c14b687,RJ,1835b56ce799e6a4dc4eddc053f04066,ibitinga,6029bc50edfd5d03b89293c6316b570c,cama_mesa_banho,1100.0,2560.0,1.0,21.99,1,21.99,15.1,37.089999999999996,37.09,22.005543981678784,delivered,5.0,24,C
2017-06-26,58199a8d18062ab7c3fee55f16366d45,b6b70c77dbd33d427f330cbd6296002d,681844e17f689acd5ac8fe23f862c6b9,PR,20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,410.0,3276.0,1.0,16.9,1,16.9,12.48,29.38,29.38,17.604629629757255,delivered,3.0,72,C
2018-06-04,5829e6abd78c204059d0dad88e6061f4,febad6c3f0ecb93ef3b9e2d80fe2a4a0,ef7144e12add30740061a968ebb7b65e,SP,4c2b230173bb36f9b240f2b8ac11786e,sao paulo,580cb7f00ab0b9491a97512d65a42c29,esporte_lazer,150.0,5120.0,1.0,39.9,1,39.9,7.39,47.29,47.29,23.479791666846722,delivered,5.0,3,C
2018-08-04,583174fbe37d3d5f0d6661be3aad1786,e545e697bb9d1b81e0a702121d4e94d5,cdbbafa842e30d5e79dcef5bdc118831,SP,0be8ff43f22e456b4e0371b2245e4d01,sao paulo,55a1e3d39ace9c0b217f6c30b04d43c0,malas_acessorios,550.0,23625.0,2.0,89.9,1,89.9,9.38,99.28,99.28,8.19089120393619,canceled,1.0,2,C
2018-07-27,58390adf4de979dcc0473f7de06c309a,2b1a173a9fe0713e741e489b8a2f2ce1,851806f49ab128d0acfef8ea997e137d,SP,42b729f859728f5079499127a9c2ef37,sao paulo,634256dbcd184b3757ffd7632c9fe52a,beleza_saude,150.0,1360.0,1.0,27.9,1,27.9,7.46,35.36,35.36,4.8628124999813735,delivered,5.0,75,C
2017-05-15,583dfa864ad33b5056f352e0cff6b713,99077ffaf76f0a476865d067daae9670,964392938ff1dee545febfe2ba106e4f,SP,054694fa03fe82cec4b7551487331d74,itajobi,5f1d10ccc8198967ca0278fdfd474a51,eletroportateis,5150.0,39200.0,4.0,447.0,1,447.0,19.84,466.84,466.84,17.360543981660157,delivered,3.0,51,C
2018-02-22,5851a5db9fdbecd7306fcb30f6a8e2d2,bdf180a76130c328884372594844f849,67ff550cba299b875d2662f36aa86309,PR,1835b56ce799e6a4dc4eddc053f04066,ibitinga,5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,875.0,18000.0,1.0,56.99,1,56.99,16.16,73.15,73.15,26.07122685201466,delivered,2.0,24,C
2017-08-03,587c66847401b1ad23c2e9e6aa078b32,532df3d52ba1086890516792526b1d0f,846e4612bebdefeb3a65aa63fee59e3a,PR,4a3ca9315b744ce9f8e9374361493884,ibitinga,5947c33d0250e65638336c25f5a8ab48,cama_mesa_banho,26600.0,23625.0,1.0,395.0,1,395.0,17.52,412.52,412.52,21.444467592518777,delivered,3.0,24,C
2018-08-18,587cc93c9570b0620ed4d9b9d8d13c23,cfb0d6adbf48b40909d44e1aad378c32,c758abfcb958a9df72d36e28d4e7cb6d,DF,55dedd83e501d8248880557d9073cbfd,rio de janeiro,540ddaba57a1c4a6cf22f80784c8b426,beleza_saude,150.0,1056.0,2.0,229.9,1,229.9,16.71,246.61,246.61,11.162337963003665,delivered,5.0,75,C
2018-07-19,58955108a9a0a8b3762f903aba23099a,8f9ca53a1f42352f3a7db6568f6ed10d,de40ecfa1c322fc7cbeee5f70eb0d646,SP,e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,596d1e7e989ec020b831dda867d90292,automotivo,9650.0,57750.0,1.0,101.0,1,101.0,24.79,125.78999999999999,125.79,13.549456018488854,delivered,4.0,49,C
2018-08-09,58af2a09b442a8b28f672e56ad7154b5,3978b77bddb2776390f38dfa186891d3,7a774055fedca2666e77244c5e50368f,SP,5def4c3732941a971cba8fdee992ede1,sao paulo,63ddf5df9f36e2fb2fc11b3894222c31,utilidades_domesticas,600.0,5096.0,1.0,15.5,1,15.5,8.29,23.79,47.58,6.18817129638046,delivered,4.0,83,C
2017-12-20,58c498d29ae194afc5d69f486598f18c,7922d00b8f74ce4091159c88dc5e3bf3,5cb8c9998e51269d6c8c983def687414,MG,4d6d651bd7684af3fffabd5f08d12e5a,jau,5da831182fe9ba6ab33ab17bbc5d16c7,esporte_lazer,6500.0,8000.0,2.0,169.0,1,169.0,15.93,184.93,184.93,27.311111111193895,delivered,4.0,3,C
2018-03-04,58c72979aacbc053822e7cc69c316ca4,96e6c1b892d8423c7a4aa04cab44cb05,af787c67af631b58a4016ce93ebf1de4,SP,c3867b4666c7d76867627c2f7fb22e21,guara,576787fafc333d1cc0ed0be68a39d001,esporte_lazer,2150.0,34596.0,1.0,210.0,1,210.0,17.1,227.1,227.1,16.172233796212822,delivered,2.0,3,C
2017-07-24,58d466df9508e837366847decaefcac5,90f8f6153b9c0f38829716d2320b2680,fefb8262e3eba0a6adfa5d9bbc1c5703,SP,850f4f8af5ea87287ac68de36e29107f,sao paulo,5fdf539153cefe3f3fd8589c6c22f191,cool_stuff,1700.0,27216.0,3.0,449.99,1,449.99,14.35,464.34000000000003,464.34,17.669050925876945,delivered,5.0,52,C
2018-07-02,58ddcc041323f47709f7e0b0a461c466,4e00fe683e7c8bf30fbd92bbac680fb3,711721e4c2273fa3c4163fae4a24ff08,SP,056b4ada5bbc2c50cc7842547dda6b51,queimados,5c3aca5c078a343b3b873362e7ac2fcc,relogios_presentes,600.0,352.0,1.0,175.99,1,175.99,17.42,193.41000000000003,193.41,27.115925925783813,delivered,4.0,89,C
2017-09-18,58f06353c6da67c88b4a4641cef385b0,4ff4005a59f62227c1bca8e0d84f08f7,20501a5c0c49dd3e41e22d1f59f5b076,RJ,80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,5ab02ca028398131a5ae91401eb49788,esporte_lazer,700.0,8736.0,2.0,39.99,1,39.99,15.79,55.78,55.78,16.277384259272367,delivered,5.0,3,C
2017-03-23,58faef88b9fbcce2db4d1b68bdb0c2a3,4062747ee07fe2bcd812937bbfc4304f,cb7b0a31f4d257be90adf28f7a0afc47,MG,001cca7ae9ae17fb1caed9dfb1094831,cariacica,547b95702aec86f05ac37e61d164891c,ferramentas_jardim,9100.0,21294.0,1.0,99.5,1,99.5,32.98,132.48,529.92,20.11890046298504,delivered,1.0,21,C
2018-01-26,5908173cac04f7b1861e21b7f4f639da,ea5a116374d378d73e95b7b0c80fd714,40b02b6a3a286b0c52837d20795e732a,SP,3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,537795846d3155fd59b4eb12545b1b2f,perfumaria,50.0,880.0,1.0,13.99,1,13.99,7.78,21.77,21.77,13.268715277779847,delivered,5.0,61,C
2018-08-03,5915dc29c92ade2a2713fa949d9dec00,3d2186a3eb0c590c87ec680286f66ab5,f703ca9256394a6670c9abf135cfe4ab,MG,79ebd9a61bac3eaf882805ed4ecfa12a,cascavel,60dfe129ad287ca8cd2656a8151138ad,moveis_decoracao,2450.0,22050.0,3.0,129.9,1,129.9,44.06,173.96,173.96,20.64940972207114,delivered,5.0,72,C
2018-08-24,591ab3b2136169cbcc8f86900519151c,ead486b9b0298af5652eef24ee57fb24,08a96b9b64a5af2b5918c4012c0d92d6,SP,6560211a19b47992c3666cc44a7e94c0,sao paulo,5be202203d884803b74c45c7ff991706,relogios_presentes,300.0,352.0,4.0,149.0,1,149.0,8.3,157.3,157.3,5.642870370298624,delivered,4.0,89,C
2017-12-15,591d36e7f544036a8849e508414d2295,d24158ad56615a6753290e813f3468c0,801d8cb0dfd3a8000f08987e46890a84,RJ,06579cb253ecd5a3a12a9e6eb6bf8f47,sao paulo - sp,59fc88d07b8100b80600e42f3e5ac79d,utilidades_domesticas,1350.0,5280.0,1.0,61.9,1,61.9,17.68,79.58,79.58,27.301828703843057,delivered,1.0,83,C
2018-05-31,592b0d429e4f22e5e82fa1ae3ea6a768,21b64276fd9e94d8c4968d95cfc16a70,32366171c37bf97dac8c2a59a3623e1a,SP,1835b56ce799e6a4dc4eddc053f04066,ibitinga,5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,875.0,18000.0,1.0,80.0,1,80.0,14.65,94.65,94.65,33.059826388955116,delivered,5.0,24,C
2018-01-16,592c655cc28e7b2331c58a5db83c2793,cee0d2b95b094eda415a6795f5f57810,a602194c7e625f01b748a2aa7adf7047,SP,955fee9216a65b617aa5c0531780ce60,sao paulo,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,1867.0,7776.0,8.0,29.5,1,29.5,13.08,42.58,42.58,14.04998842580244,delivered,4.0,52,C
2018-04-30,5946778f2ee1bc2f6514f8e1cad43971,eb6e09be276c91d873889d2868595748,c8abffe7e68de3d6c4b6dd6d4c320dd4,SP,42b729f859728f5079499127a9c2ef37,sao paulo,634256dbcd184b3757ffd7632c9fe52a,beleza_saude,150.0,1360.0,1.0,24.9,1,24.9,7.39,32.29,32.29,8.397662037052214,delivered,5.0,75,C
2017-04-26,5981ae276b32c4b5d69ed39efd08d0a8,78295153a52585218d93269a83230054,544bd839b4e7f92a077c7bf2410f8b02,BA,4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),54a03278272d6b4da99f843fb8120754,esporte_lazer,600.0,15750.0,4.0,82.99,1,82.99,11.19,94.17999999999999,94.18,18.91473379638046,delivered,1.0,3,C
2018-07-18,5985847295d7e0472fe475cbc0672ee7,d0cb76d6901788b3f9e893e7a7e93d76,cae9767f5f614b9c607d38a783ac1910,RS,3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,61e8bddb5e00dffe8bfbf972cf3fdf18,malas_acessorios,1050.0,6750.0,4.0,99.99,1,99.99,23.5,123.49,123.49,21.98111111111939,delivered,4.0,2,C
2017-06-05,5989079da95b40f4c4ce2d34e4aaed39,7e666376c9ad479976211b0f7f7b500a,db4ec90d4340a5b15b6802beff4d9012,SP,ef506c96320abeedfb894c34db06f478,sao paulo,59fe488ea6ac9439bc86663f4a564c23,telefonia,275.0,864.0,1.0,17.0,1,17.0,11.85,28.85,57.7,20.4495833334513,delivered,4.0,87,C
2018-02-07,59b931645b38766a41bef9244d4ee476,3fcc0d2a43e27e5cd14cb2d881434777,bedb32508ad162c6f28871cf3daa90fc,SP,e9779976487b77c6d4ac45f75ec7afe9,praia grande,5a7373ba4c9b3e13513ded06cd1986c4,esporte_lazer,105.0,8000.0,3.0,39.49,1,39.49,8.27,47.760000000000005,95.52,15.2095370371826,delivered,1.0,3,C
2018-03-06,59d227c2a7283050197703ca057505d9,6b025dc026b0c04adcc72779f048826f,0aab68ed6f574cfc8be200d22030b31c,PE,11bfa66332777660bd0640ee84d47006,ribeirao preto,62ec3446da1cd57bfa1e822a521c31bc,beleza_saude,650.0,1728.0,1.0,49.99,1,49.99,38.4,88.39,88.39,26.47928240755573,delivered,1.0,75,C
2017-11-09,59d34e1064930d037d30041b73683aa7,8397274a8680c08c3208912c33d63809,9eeaf54f02f98c43be6b0d01e3978660,SP,7b07b3c7487f0ea825fc6df75abd658b,sao paulo,62224b433a431310bf27129938ad9f64,esporte_lazer,700.0,15876.0,6.0,84.94,1,84.94,12.93,97.87,97.87,19.119432870298624,delivered,5.0,3,C
2018-01-22,59e2c9c767326c7343b0bc5b3fd09225,e72af34d36bba8b5eed2dc2b418f3e53,232ab927edc46e5a920d68fe7cb545c0,SC,955fee9216a65b617aa5c0531780ce60,sao paulo,588ea3decc0d8e1d19ce6160c5b0da1b,utilidades_domesticas,1350.0,13932.0,10.0,169.0,1,169.0,18.43,187.43,187.43,29.38262731488794,delivered,3.0,83,C
2018-06-03,59e44a5b3531b9de0e55335ef6cfce2d,4c2596cc24c1451ffa0745389966d535,1f23d911c12d292d98062d2865911421,RJ,972d0f9cf61b499a4812cf0bfa3ad3c4,brusque,5bde14b0ba42a788655c3ebf4ba54597,cama_mesa_banho,1500.0,16926.0,1.0,75.61,1,75.61,27.26,102.87,102.87,57.162673611193895,delivered,5.0,24,C
2017-12-14,59e55fcdf11e934a4e452c01ce6b7fde,3363e5de47c460289e4d759ec6d35b2a,4bdd26f30bf2fab90f71a3ee8f244b71,SC,c64a2aec32cc408a8a4c6d7c46017f91,imbe,5926c58c462b5d1f932ef3f0a9e37d41,casa_construcao,8300.0,30000.0,7.0,386.75,1,386.75,29.03,415.78,415.78,28.65353009244427,delivered,4.0,3,C
2017-12-28,59e965eb9a8f7f341a003466fbe14229,8713f2c76cceb801594317bc39ef35bd,aa323e33d8e4117c993934571fd9e59f,SP,a066df7361163e7ddc5d7452dd17448b,franca,5d52927f3cf2e3266c5dd6e4d2dd566a,telefonia,200.0,1638.0,5.0,59.9,1,59.9,11.92,71.82,71.82,25.154189814813435,delivered,5.0,87,C
2018-08-20,59eaa904b3f0dbde2785ac1b27eccd18,3e90b5882ce0e665b837de00a2a8625c,7dc9f5b742ea9e6e4cff3ca5b1c8a78b,SP,f61c63d13f7cd800549d5acdd390ae72,pilar do sul,61919b39651acb61ec24307ed8b9502d,telefonia,250.0,1088.0,1.0,299.0,1,299.0,14.75,313.75,313.75,28.56960648158565,delivered,5.0,87,C
2017-12-15,59fecfd658937396ab6180c0b9a99a89,bd3a17ff830fe6350a15f97c540fc81e,49febe048a36ba9a2b5212478c270358,SP,977f9f63dd360c2a32ece2f93ad6d306,tabatinga,612be997cd3154e32e1e585d478571b1,bebes,18900.0,112840.0,1.0,128.8,1,128.8,43.13,171.93,171.93,25.39883101871237,shipped,1.0,21,C
2018-05-12,5a0df53f2e4268aa5a298c50838ccb7c,7455d5b60a7e99853b11405c4860c525,31d6e79d2e888a8a7e4378abfbb55816,GO,ea8482cd71df3c1969d7b9473ff13abc,sao paulo,5c36ba081d9b2a3f798728d7f43ba370,telefonia,200.0,816.0,6.0,27.99,1,27.99,15.23,43.22,43.22,22.620717592537403,delivered,3.0,87,C
2017-06-13,5a0e5ad33542c79b10be87a344ee0086,917149651e472bef5b609eb58e742eb4,572e9e13a44a5e4ac5c42e74b324244f,GO,376a891762bbdecbc02b4b6adec3fdda,goiania,622bad99b4296aade0783ebecdd3fa15,esporte_lazer,400.0,4050.0,1.0,73.9,1,73.9,12.77,86.67,86.67,20.53219907404855,delivered,1.0,3,C
2018-08-17,5a1102060039d732884f1bacf59268a0,1d6d11fea42e7b1b454521e581e2adb7,53c1f5ce010eb72375a86dd016f14893,MS,ea846a0e7ad98a741783e886d89dfa44,aracatuba,5b98dda956628fc9eb2e9c56db3dbcdf,perfumaria,200.0,3468.0,4.0,34.0,1,34.0,18.34,52.34,104.68,17.302407407201827,delivered,5.0,61,C
